0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000 
1.000000000000000e-013 -4.683311274711300e-006 -2.127571267670847e-006 2.085879563454450e-006 6.359783103599759e-006 
2.000000000000000e-013 -6.525123869370314e-006 -5.609579353380465e-006 3.775447362169149e-006 8.059442555534161e-006 
3.000000000000000e-013 -5.992963055823516e-006 -4.665747285637079e-006 4.655005532053518e-006 6.385328973576594e-006 
4.000000000000000e-013 -4.234135577497560e-006 -1.497675198691348e-007 4.617481899441494e-006 3.462656140276775e-006 
5.000000000000000e-013 -2.105090377567089e-006 5.376262086906357e-006 2.039788625212682e-006 -7.868994859525658e-007 
6.000000000000000e-013 -2.573126760745270e-006 1.132122051015417e-005 2.388526101980835e-006 -6.527270895091626e-006 
7.000000000000000e-013 -1.184273514206808e-007 1.862415179368412e-005 1.016186194399667e-005 -6.884309803348748e-006 
7.999999999999999e-013 4.361802957409135e-006 2.716301844016349e-005 1.583990758971454e-005 -9.316329670391452e-008 
8.999999999999999e-013 7.681720850778037e-006 3.062177057857702e-005 1.488891216971679e-005 6.683048201942676e-006 
1.000000000000000e-012 1.316755771945359e-005 2.800969300553937e-005 1.563458775443040e-005 1.151313237059299e-005 
1.100000000000000e-012 1.561484840140714e-005 2.421147146642950e-005 1.937387166731292e-005 1.316311728067096e-005 
1.200000000000000e-012 1.716626177008887e-005 2.590967825211353e-005 2.310840590588230e-005 1.092862780169944e-005 
1.300000000000000e-012 2.167370857379651e-005 3.113843224849635e-005 2.458789996192112e-005 6.606552694558032e-006 
1.400000000000000e-012 2.530350813395613e-005 3.479340644945159e-005 2.516239805568257e-005 6.305706985140491e-006 
1.500000000000000e-012 2.520101360721315e-005 3.372664108092632e-005 2.447078787723371e-005 1.053841790788144e-005 
1.600000000000000e-012 2.415198606182574e-005 3.307403204262002e-005 2.714960607875887e-005 1.194429572105135e-005 
1.700000000000000e-012 2.924605169823040e-005 3.568671927862968e-005 2.941878444486018e-005 1.242924085329257e-005 
1.800000000000000e-012 3.730420141374765e-005 4.052161079921771e-005 2.908332086722042e-005 2.092482284103147e-005 
1.900000000000000e-012 4.536467601424364e-005 4.202923295209372e-005 3.756174244418944e-005 3.019883782811889e-005 
2.000000000000000e-012 5.207903877766725e-005 3.922312327007057e-005 4.546691126765382e-005 2.963555694317686e-005 
2.100000000000000e-012 5.895445350869815e-005 3.539311000802453e-005 4.621614855895949e-005 2.967207480785425e-005 
2.200000000000000e-012 6.818479177880673e-005 3.284918846584774e-005 4.276264979052334e-005 3.497256171729214e-005 
2.300000000000000e-012 7.305911716858211e-005 2.705946829050646e-005 4.239067624301676e-005 3.813055758900125e-005 
2.400000000000000e-012 7.163189710670926e-005 1.783018493058730e-005 4.266533365720530e-005 4.615444313338600e-005 
