0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000 
2.000000000000000e-013 -1.234266761792406e-006 7.855018646931877e-006 -2.638034724388609e-006 -1.413048247951494e-006 
4.000000000000000e-013 -1.715509964977610e-007 2.001454130830547e-005 6.035090397249461e-006 -9.803364459192833e-007 
6.000000000000001e-013 9.021806654137191e-006 1.700041975978594e-005 1.501089757802560e-005 4.958103158331055e-007 
8.000000000000000e-013 2.642087996306072e-005 2.880424969564445e-005 1.469486198663426e-005 5.030066572931000e-006 
1.000000000000000e-012 2.790148420132785e-005 3.119928329498875e-005 2.633705878460416e-005 7.675498087838515e-006 
1.200000000000000e-012 3.183430508238956e-005 2.855208856313331e-005 4.622694155585980e-005 2.119298735699730e-005 
1.400000000000000e-012 4.653943164009618e-005 4.268811244059416e-005 4.193601342081099e-005 3.201073724384251e-005 
1.600000000000000e-012 5.647147243138882e-005 3.911272831563005e-005 4.803415812686920e-005 4.276304982015452e-005 
1.800000000000000e-012 6.087350599548386e-005 4.962314342677673e-005 4.568594768524668e-005 5.171292982283739e-005 
2.000000000000000e-012 6.495423654850499e-005 5.416800093797253e-005 6.721851020237878e-005 5.592637104872952e-005 
2.200000000000000e-012 6.611622923974665e-005 5.787439438955059e-005 7.478927992706580e-005 6.257754915521071e-005 
2.400000000000000e-012 7.418102604690705e-005 5.801700930715328e-005 7.627873320158170e-005 6.727830277602643e-005 
2.600000000000000e-012 7.889546323905360e-005 6.709460626017782e-005 7.899630612690968e-005 7.168739831977883e-005 
2.800000000000000e-012 7.403920586783809e-005 6.009088171159540e-005 8.961264602734003e-005 7.184536292227763e-005 
3.000000000000000e-012 6.750750793718551e-005 6.863579629572845e-005 1.010331746420672e-004 7.841826123462261e-005 
3.200000000000000e-012 7.294740711595325e-005 7.710914675299029e-005 8.822047030534270e-005 7.443932498791124e-005 
3.400000000000000e-012 7.396469604883916e-005 8.615459379610262e-005 7.932523878088862e-005 7.798979347850559e-005 
3.600000000000000e-012 7.160637379163394e-005 8.794734543381526e-005 7.566017186174077e-005 7.545744227126039e-005 
3.800000000000000e-012 6.658044645989204e-005 8.772146046276491e-005 8.079290022372576e-005 7.638132347630023e-005 
4.000000000000000e-012 6.860943109000727e-005 8.812729072244254e-005 7.731231410875349e-005 7.973363736588355e-005 
4.200000000000000e-012 8.469272013192006e-005 9.512124925161479e-005 7.720118648786456e-005 8.031231895983103e-005 
4.400000000000000e-012 9.092409635775976e-005 9.812883088601214e-005 7.984308116583840e-005 7.177319636319230e-005 
4.600000000000000e-012 1.057420369906187e-004 1.014661312864376e-004 9.241852608647093e-005 7.929883975932843e-005 
4.800000000000000e-012 1.106655848792254e-004 1.002184090653838e-004 8.999586036594347e-005 9.674344779692909e-005 
5.000000000000000e-012 1.128161396240264e-004 9.664486479661287e-005 8.260191909515971e-005 9.093577895840757e-005 
5.200000000000000e-012 1.129315138192095e-004 8.975995541813575e-005 9.436038672183401e-005 9.075603278492375e-005 
5.400000000000000e-012 1.030518385236511e-004 8.870704932823840e-005 1.003343532693332e-004 9.247456649246021e-005 
5.600000000000000e-012 9.502495407594077e-005 7.510802754753360e-005 1.017296901892840e-004 8.362856473018391e-005 
5.800000000000000e-012 8.509115882189997e-005 8.597916233806453e-005 1.041532281064973e-004 7.976984192163979e-005 
6.000000000000000e-012 7.989236460577249e-005 7.011999975590641e-005 9.425400660959819e-005 7.922585087002986e-005 
6.199999999999999e-012 6.495280631625340e-005 7.197484551088936e-005 9.208021185571644e-005 8.074517291999722e-005 
6.399999999999999e-012 6.229962765110307e-005 7.809995445839917e-005 7.750637953914000e-005 7.877983838681829e-005 
6.599999999999999e-012 6.135057804785490e-005 5.872832417936362e-005 5.704072217657904e-005 6.293878013994315e-005 
6.799999999999999e-012 5.204258332756683e-005 4.948424224497902e-005 4.448153099771059e-005 5.968581032103839e-005 
