   -6              -98.1005
   -5.9              -96.3823
   -5.8              -94.6059
   -5.7              -92.8705
   -5.6              -91.192
   -5.5              -89.409
   -5.4              -87.6485
   -5.3              -85.8725
   -5.2              -84.0434
   -5.1              -82.3346
   -5              -80.5494
   -4.9              -78.8257
   -4.8              -77.0769
   -4.7              -75.2386
   -4.6              -73.4335
   -4.5              -71.2918
   -4.4              -69.1433
   -4.3              -67.3755
   -4.2              -65.6042
   -4.1              -63.8093
   -4              -62.07
   -3.9              -60.2485
   -3.8              -58.0388
   -3.7              -53.829
   -3.6              -47.7445
   -3.5              -45.1173
   -3.4              -43.5112
   -3.3              -41.9718
   -3.2              -40.5367
   -3.1              -39.0337
   -3              -37.1707
   -2.9              -32.8445
   -2.8              -23.302
   -2.7              -19.3164
   -2.6              -17.9124
   -2.5              -16.9508
   -2.4              -16.2015
   -2.3              -15.449
   -2.2              -14.5965
   -2.1              -12.9935
   -2              -8.21529
   -1.9              -5.07764
   -1.8              -4.2176
   -1.7              -3.77919
   -1.6              -3.52167
   -1.5              -3.28154
   -1.4              -3.06962
   -1.3              -2.83794
   -1.2              -2.36413
   -1.1              -1.79169
   -1              -1.53801
   -0.9              -1.35589
   -0.8              -1.18703
   -0.7              -1.01721
   -0.6              -0.885245
   -0.5              -0.76292
   -0.4              -0.609637
   -0.3              -0.445282
   -0.2              -0.295863
   -0.1              -0.143399
   1.6263e-016              0.0281834
   0.1              0.222834
   0.2              0.37083
   0.3              0.504077
   0.4              0.668398
   0.5              0.828548
   0.6              0.957211
   0.7              1.0925
   0.8              1.24358
   0.9              1.40482
   1              1.56078
   1.1              1.76638
   1.2              2.3122
   1.3              2.82401
   1.4              3.06376
   1.5              3.28112
   1.6              3.50305
   1.7              3.78084
   1.8              4.17523
   1.9              4.90754
   2              7.80379
   2.1              12.9882
   2.2              14.571
   2.3              15.4406
   2.4              16.1703
   2.5              16.8935
   2.6              17.7907
   2.7              19.2374
   2.8              22.9231
   2.9              32.7368
   3              37.166
   3.1              39.1422
   3.2              40.564
   3.3              41.9958
   3.4              43.5051
   3.5              45.1499
   3.6              47.5196
   3.7              53.7206
   3.8              58.0463
   3.9              60.3521
   4              62.2074
   4.1              63.8948
   4.2              65.6717
   4.3              67.4503
   4.4              69.243
   4.5              71.3587
   4.6              73.5263
   4.7              75.3743
   4.8              77.1663
   4.9              78.884
   5              80.7238
   5.1              82.4482
   5.2              84.2502
   5.3              86.058
   5.4              87.728
   5.5              89.4619
   5.6              91.2469
   5.7              92.9934
   5.8              94.7877
   5.9              96.5374



