0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000 
1.000000000000000e-013 3.291350166453704e-008 3.325302508584565e-008 3.370159480167068e-008 3.072725878524747e-008 
2.000000000000000e-013 1.506233559725397e-007 1.521507876324085e-007 1.535169841576444e-007 1.404923106293514e-007 
3.000000000000000e-013 4.587534329297919e-007 4.633062189879100e-007 4.650031790523634e-007 4.273773013658048e-007 
4.000000000000000e-013 9.767341946034630e-007 9.861905374707638e-007 9.843387677453136e-007 9.085430953612890e-007 
5.000000000000000e-013 1.693921358546355e-006 1.709898497663250e-006 1.697910661742396e-006 1.572852164490256e-006 
6.000000000000000e-013 2.587786670373244e-006 2.611555548697466e-006 2.581677320095949e-006 2.398032112488770e-006 
7.000000000000000e-013 3.630036569952038e-006 3.662493057986853e-006 3.607044322196115e-006 3.356473087701710e-006 
7.999999999999999e-013 4.790293544561842e-006 4.831959793045813e-006 4.744211666867462e-006 4.418745102295236e-006 
8.999999999999999e-013 6.038298622830627e-006 6.089340596269579e-006 5.964068032770794e-006 5.555725956552916e-006 
1.000000000000000e-012 7.345219840029653e-006 7.405473697750058e-006 7.239252553981307e-006 6.739881145571913e-006 
1.100000000000000e-012 8.684412924867859e-006 8.753416293685683e-006 8.544732163849319e-006 7.946015731675094e-006 
1.200000000000000e-012 1.003184049088282e-005 1.010886640624369e-005 9.858091342741118e-006 9.151689321975745e-006 
1.300000000000000e-012 1.136627379949614e-005 1.145036599378827e-005 1.115964720372573e-005 1.033741016874266e-005 
1.400000000000000e-012 1.266935279787594e-005 1.275936149677096e-005 1.243245528248388e-005 1.148668048937292e-005 
1.500000000000000e-012 1.392555160362115e-005 1.402016925893790e-005 1.366224453238749e-005 1.258593928341112e-005 
1.600000000000000e-012 1.512207969016584e-005 1.521987623221465e-005 1.483730527939865e-005 1.362443359307671e-005 
1.700000000000000e-012 1.624873890514919e-005 1.634819618885685e-005 1.594834541868714e-005 1.459403989190906e-005 
1.800000000000000e-012 1.729775030861800e-005 1.739729548131849e-005 1.698832511151219e-005 1.548905153257407e-005 
1.900000000000000e-012 1.826356099915194e-005 1.836159854757013e-005 1.795227722851018e-005 1.630594445941597e-005 
2.000000000000000e-012 1.914263864005422e-005 1.923758088826849e-005 1.883711893003934e-005 1.704313084156601e-005 
2.100000000000000e-012 1.993325974250504e-005 2.002355557770480e-005 1.964145831670948e-005 1.770070842004809e-005 
2.200000000000000e-012 2.063529658095811e-005 2.071945818450389e-005 2.036539938342517e-005 1.828021190981764e-005 
2.300000000000000e-012 2.125000671836679e-005 2.132663408007696e-005 2.101034843021501e-005 1.878437159908287e-005 
2.400000000000000e-012 2.177982839560801e-005 2.184763139266248e-005 2.157882428750171e-005 1.921688325741810e-005 
2.500000000000000e-012 2.222818442816685e-005 2.228600225905283e-005 2.207427402190539e-005 1.958219255463856e-005 
2.600000000000000e-012 2.259929671841844e-005 2.264611449869059e-005 2.250089575984694e-005 1.988529638000006e-005 
2.700000000000000e-012 2.289801301423936e-005 2.293297536546864e-005 2.286347013531441e-005 2.013156272404478e-005 
2.800000000000000e-012 2.312964711388052e-005 2.315206861019485e-005 2.316720163234238e-005 2.032657013771507e-005 
2.900000000000000e-012 2.329983332786979e-005 2.330920570545021e-005 2.341757087817464e-005 2.047596721257839e-005 
3.000000000000000e-012 2.341439565885218e-005 2.341039174157000e-005 2.362019876191304e-005 2.058535203060355e-005 
3.100000000000000e-012 2.347923184879072e-005 2.346170619633694e-005 2.378072335530647e-005 2.066017111037994e-005 
3.200000000000000e-012 2.350021216949900e-005 2.346919851101405e-005 2.390469034781305e-005 2.070563702691531e-005 
3.300000000000000e-012 2.348309259673051e-005 2.343879817106812e-005 2.399745705330295e-005 2.072666360133762e-005 
3.400000000000000e-012 2.343344180946926e-005 2.337623879072341e-005 2.406411024506796e-005 2.072781734126157e-005 
3.500000000000000e-012 2.335658129371625e-005 2.328699553542826e-005 2.410939825702031e-005 2.071328365776063e-005 
3.600000000000000e-012 2.325753770247807e-005 2.317623508412548e-005 2.413767736263111e-005 2.068684628562678e-005 
3.700000000000000e-012 2.314100652896208e-005 2.304877723220122e-005 2.415287215614686e-005 2.065187828419352e-005 
3.800000000000000e-012 2.301132608582467e-005 2.290906716408349e-005 2.415844950510618e-005 2.061134299038345e-005 
3.900000000000000e-012 2.287246074697456e-005 2.276115737928045e-005 2.415740548659122e-005 2.056780332758440e-005 
4.000000000000000e-012 2.272799239693318e-005 2.260869823454787e-005 2.415226454622598e-005 2.052343793721574e-005 
4.100000000000000e-012 2.258111904290659e-005 2.245493606504013e-005 2.414508994236192e-005 2.048006268832100e-005 
4.200000000000000e-012 2.243465957329385e-005 2.230271786582345e-005 2.413750437077451e-005 2.043915622839188e-005 
4.300000000000000e-012 2.229106369011637e-005 2.215450154910186e-005 2.413071951660807e-005 2.040188836044998e-005 
4.400000000000000e-012 2.215242609858367e-005 2.201237083907418e-005 2.412557315677614e-005 2.036915016221028e-005 
4.500000000000000e-012 2.202050410178016e-005 2.187805392278349e-005 2.412257234236185e-005 2.034158489846908e-005 
4.600000000000000e-012 2.189673781952568e-005 2.175294503909509e-005 2.412194113023754e-005 2.031961891380341e-005 
4.700000000000000e-012 2.178227232523684e-005 2.163812825671884e-005 2.412367130837017e-005 2.030349182591646e-005 
4.800000000000000e-012 2.167798107097214e-005 2.153440276389692e-005 2.412757457106635e-005 2.029328546776317e-005 
4.900000000000000e-012 2.158449004688927e-005 2.144230906518431e-005 2.413333464840342e-005 2.028895114674618e-005 
5.000000000000000e-012 2.150220219542422e-005 2.136215555310121e-005 2.414055797664684e-005 2.029033490011241e-005 
5.100000000000000e-012 2.143132167140583e-005 2.129404499303410e-005 2.414882161069327e-005 2.029720052602124e-005 
5.200000000000000e-012 2.137187760607255e-005 2.123790052756043e-005 2.415771722154191e-005 2.030925025885216e-005 
5.300000000000000e-012 2.132374709481570e-005 2.119349087055339e-005 2.416689018665988e-005 2.032614303482225e-005 
5.400000000000000e-012 2.128667718496405e-005 2.116045442138750e-005 2.417607296345037e-005 2.034751035988102e-005 
5.500000000000000e-012 2.126030569081260e-005 2.113832208490123e-005 2.418511213013547e-005 2.037296984641724e-005 
5.600000000000000e-012 2.124418070834537e-005 2.112653863323361e-005 2.419398867849848e-005 2.040213652906290e-005 
5.700000000000000e-012 2.123777874175669e-005 2.112448249113432e-005 2.420283134361312e-005 2.043463210351197e-005 
5.800000000000000e-012 2.124052138812358e-005 2.113148386686673e-005 2.421192295188965e-005 2.047009225662369e-005 
5.900000000000000e-012 2.125179055579621e-005 2.114684118649089e-005 2.422169995605361e-005 2.050817227208901e-005 
6.000000000000000e-012 2.127094221659321e-005 2.116983582031497e-005 2.423274550024718e-005 2.054855110459709e-005 
6.100000000000000e-012 2.129731871211931e-005 2.119974511688292e-005 2.424577651716121e-005 2.059093411776478e-005 
6.199999999999999e-012 2.133025965090540e-005 2.123585378230398e-005 2.426162549941006e-005 2.063505467809825e-005 
6.299999999999999e-012 2.136911144607647e-005 2.127746366133822e-005 2.428121770721297e-005 2.068067478992484e-005 
6.399999999999999e-012 2.141323555333647e-005 2.132390199175043e-005 2.430554467224527e-005 2.072758494549604e-005 
6.499999999999999e-012 2.146201547653736e-005 2.137452821536222e-005 2.433563493205001e-005 2.077560335118449e-005 
6.599999999999999e-012 2.151486261349155e-005 2.142873943828906e-005 2.437252297977007e-005 2.082457467566787e-005 
6.699999999999999e-012 2.157122101832059e-005 2.148597463935994e-005 2.441721743960575e-005 2.087436844990916e-005 
6.799999999999999e-012 2.163057115870506e-005 2.154571772997773e-005 2.447066947906551e-005 2.092487723222038e-005 
6.899999999999999e-012 2.169243274731397e-005 2.160749957097090e-005 2.453374244483233e-005 2.097601463525233e-005 
