0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000 
1.000000000000000e-013 2.501426126506280e-008 2.527229906524270e-008 2.561327560107766e-008 2.335271667678813e-008 
2.000000000000000e-013 1.146156376078590e-007 1.157779452714033e-007 1.168185902924067e-007 1.069065287217637e-007 
3.000000000000000e-013 3.496936141375881e-007 3.531642829150376e-007 3.544662660171680e-007 3.257769308180947e-007 
4.000000000000000e-013 7.463194275396002e-007 7.535460918305555e-007 7.521692615591317e-007 6.942169068048573e-007 
5.000000000000000e-013 1.298372662292996e-006 1.310622622170276e-006 1.301552753515884e-006 1.205581697570608e-006 
6.000000000000000e-013 1.991242723725701e-006 2.009541645443313e-006 1.986839682796702e-006 1.845250148925994e-006 
7.000000000000000e-013 2.806308394013964e-006 2.831419779590900e-006 2.789145012826797e-006 2.594863862479174e-006 
7.999999999999999e-013 3.723544623020762e-006 3.755969872911154e-006 3.688832762146177e-006 3.434815379870046e-006 
8.999999999999999e-013 4.723016004591096e-006 4.763004706691736e-006 4.666783311111792e-006 4.345692223415751e-006 
1.000000000000000e-012 5.785712638075354e-006 5.833277831727307e-006 5.705051961815863e-006 5.309099310830808e-006 
1.100000000000000e-012 6.893996765369167e-006 6.948932529379419e-006 6.787186970559530e-006 6.308108155874941e-006 
1.200000000000000e-012 8.031818549988077e-006 8.093718583751241e-006 7.898357157198015e-006 7.327479690238749e-006 
1.300000000000000e-012 9.184794701893060e-006 9.253071240935414e-006 9.025373752125519e-006 8.353748193322027e-006 
1.400000000000000e-012 1.034020562292396e-005 1.041410837511575e-005 1.015665393409897e-005 9.375219065116849e-006 
1.500000000000000e-012 1.148694435618825e-005 1.156557932294797e-005 1.128215252543170e-005 1.038191275415399e-005 
1.600000000000000e-012 1.261543741238451e-005 1.269778554996173e-005 1.239327696529581e-005 1.136547507743016e-005 
1.700000000000000e-012 1.371754972691293e-005 1.380248544558615e-005 1.348279424160814e-005 1.231906696106285e-005 
1.800000000000000e-012 1.478648134937991e-005 1.487279086288902e-005 1.454473471368251e-005 1.323724226317282e-005 
1.900000000000000e-012 1.581666067647095e-005 1.590306021069773e-005 1.557429559939391e-005 1.411581963576604e-005 
2.000000000000000e-012 1.680363734436375e-005 1.688879119937081e-005 1.656774566281248e-005 1.495175265515691e-005 
2.100000000000000e-012 1.774397684867191e-005 1.782651528596082e-005 1.752233166350953e-005 1.574300130279508e-005 
2.200000000000000e-012 1.863515829489792e-005 1.871369519547370e-005 1.843618683030827e-005 1.648840707918581e-005 
2.300000000000000e-012 1.947547624605532e-005 1.954862645735469e-005 1.930824189406913e-005 1.718757344881931e-005 
2.400000000000000e-012 2.026394733587405e-005 2.033034359919399e-005 2.013813874082174e-005 1.784075286575427e-005 
2.500000000000000e-012 2.100022210265543e-005 2.105853142938103e-005 2.092614635428893e-005 1.844874127237004e-005 
2.600000000000000e-012 2.168450233916574e-005 2.173344168539877e-005 2.167307897005353e-005 1.901278067121573e-005 
2.700000000000000e-012 2.231746412955237e-005 2.235581520581877e-005 2.238021650331914e-005 1.953447012603473e-005 
